1.67175138,-11.04864216,-5.50127697,-0.116887733,9.30E-05,-0.168240249,119.9157028,74.81758118,200.1812439,1400
1.620874524,-10.62247467,-5.895123005,-0.210044682,0.076756552,-0.248569041,119.4015961,74.50059509,200.6782684,1410
1.548449993,-10.05445004,-6.147112846,-0.299536437,0.088668421,-0.308739275,118.7102432,74.09794617,201.2237244,1420
1.441908002,-8.943540573,-5.746084213,-0.377421737,0.044075262,-0.340504259,118.2427216,73.69981384,201.662323,1430
0.908001006,-7.653065681,-4.958391666,-0.403994381,-0.038391545,-0.330730408,117.4838028,73.28153992,202.0770416,1440
0.325611442,-6.606201172,-4.75249052,-0.340464413,-0.143765807,-0.271476477,116.9111862,72.97345734,202.2328186,1450
-0.064044893,-6.537367821,-5.286397457,-0.182250321,-0.196911067,-0.154495776,116.7575912,72.73660278,202.2242737,1460
-0.681748927,-7.218518257,-5.298966885,7.04E-04,-0.217985928,-0.016440243,116.9976959,72.65071106,201.9672546,1470
-1.322796464,-8.914810181,-4.134786129,0.104856357,-0.337410092,0.116422951,117.5417633,72.72888947,201.4167023,1480
-1.502960086,-11.87045193,-2.794033289,0.137232199,-0.507230639,0.263030589,117.9645538,72.94155884,200.5500793,1490
-1.618480325,-15.18522453,-1.751358509,0.13356702,-0.534414113,0.413914323,119.0099945,73.35749054,199.2041779,1500
-1.97042799,-17.71230507,-0.774524271,0.147311494,-0.376505464,0.537003636,120.3948822,73.93193817,197.7113342,1510
-2.627636433,-18.54788017,-0.801459014,0.17846562,-0.154761374,0.608780324,121.0480804,74.1604538,196.7064972,1520
-2.733579874,-17.03654099,-0.74220252,0.269179106,0.09905313,0.609696627,148.3234253,74.86924744,169.4989624,1530
-2.127846718,-13.00530338,0.253186822,0.336679697,0.223364204,0.517150521,152.7488403,76.40560913,165.3050842,1540
-1.234809518,-9.409213066,0.462080926,0.379134834,0.390435874,0.341526806,155.1753693,77.52328491,163.0139313,1550
-0.307654917,-7.630321026,0.479438901,0.490312278,0.470153779,0.197362602,155.7644653,78.64037323,162.1026611,1560
0.626682281,-6.390722752,1.279102206,0.637530804,0.578276932,0.116117515,155.0449524,80.07349396,162.8678894,1570
-0.366312861,-5.869385242,0.93014735,0.721830249,0.702588022,0.041897386,155.3012543,80.53529358,162.6452789,1580
-1.621473074,-5.224148273,0.530914247,0.753289819,0.789636314,0.017157346,155.469223,80.96579742,162.5063934,1590
-1.760336757,-5.877166748,0.569819987,0.725800872,0.795134068,0.113368623,172.0866699,81.85488129,146.0860291,1600
-0.864306808,-7.20894146,1.176750183,0.657383978,0.643334091,0.287770629,179.1017303,82.59879303,139.15802,1610
-0.573411286,-9.006986618,1.815403461,0.594464839,0.402347744,0.461256385,189.8251648,83.77039337,128.5173798,1620
-0.338779539,-10.47463226,2.885611534,0.542235851,0.253907472,0.54555577,207.9560547,85.09132385,110.4603882,1630
-0.635660529,-11.24197388,2.114678621,0.492450356,0.161361396,0.616416156,226.1085663,85.43975067,92.33747101,1640
-0.727837324,-12.29183197,1.455076098,0.523299038,0.092639044,0.66833967,237.184494,85.53151703,81.26262665,1650
-0.542286694,-12.58452225,0.264559299,0.665936053,0.107605249,0.649708331,240.8962708,85.63358307,77.58810425,1660
0.004788403,-11.65437508,-0.448912829,0.836062014,0.059041459,0.588621795,238.2958069,86.21653748,80.15102386,1670
-0.161608621,-11.07916832,-1.678933978,0.976866424,-0.031366594,0.507071257,226.0396729,86.56310272,92.3968811,1680
0.093373865,-9.967061996,-1.459864497,0.988472879,0.129596397,0.396199226,211.288269,86.86693573,107.4959488,1690
0.539892495,-9.501389503,-1.494580388,0.8687433,0.550787985,0.3005988,192.667984,87.07859039,126.0544357,1700
0.85532856,-9.071630478,-1.309029818,0.761536479,0.873935699,0.270971835,173.1387177,87.10720825,145.502121,1710
0.820612609,-8.780735016,-0.923563302,0.723968267,0.944185197,0.24592638,161.1723175,87.24849701,157.9868011,1720
0.712873578,-8.795698166,-0.805648863,0.718470454,0.857442319,0.208969027,149.1736145,87.12730408,169.932663,1730
0.566228688,-9.118317604,-0.258573771,0.713278115,0.726717174,0.188810483,142.4115906,87.4488678,177.0770874,1740

