1.317409515,-10.20887566,-0.554257691,0.177243873,0.132650718,0.096264392,1.123157859,84.74342346,321.3115234,350
1.063624144,-10.24598598,-0.485424399,0.193737254,0.085308664,0.102983914,0.664353907,84.63780212,321.7788696,360
0.676960528,-10.04846478,-0.159812957,0.194653556,0.043769829,0.110314295,0.084972076,84.55021667,322.3694153,370
0.461482376,-9.964069366,0.038905777,0.19648613,0.012615703,0.116422951,359.4710693,84.41959381,323.4143066,380
0.26036942,-9.937133789,0.238821626,0.200151339,-0.007848285,0.123447895,358.8035278,84.35246277,324.0965576,390
0.010175358,-9.983820915,0.271143347,0.213284925,-0.014262371,0.13016741,357.463501,84.21219635,325.4659729,400
-0.20590134,-10.06522369,0.113724582,0.234970644,0.003452718,0.142079294,356.8196106,84.1286087,326.5636292,410
-0.336983889,-10.11550236,-0.10295067,0.256350935,0.047740452,0.157350913,355.5481262,84.03717041,327.8641663,420
-0.269946247,-10.11550236,-0.246004224,0.26948452,0.105467215,0.169873655,354.5690002,83.94371796,329.1904907,430
-0.050876785,-10.03110695,-0.374692559,0.282312691,0.163804859,0.188505054,353.7421265,83.84632111,330.5082092,440
0.330998391,-9.968857765,-0.244208574,0.280174673,0.210841477,0.21446681,352.452301,83.73844147,331.8308105,450
-0.115520231,-10.86967564,-0.539293945,0.250547707,0.271622568,0.226989567,351.1561584,83.68527222,333.1592712,460
1.052850246,-9.357138634,0.199317291,0.231305465,0.304609299,0.239512295,350.5193176,83.57089233,334.2778015,470
1.844133854,-9.671378136,0.180762231,0.241690174,0.34736985,0.252340466,349.8095703,83.45500946,335.0083008,480
1.324592113,-10.0753994,-0.067636199,0.239246711,0.280785531,0.279523969,348.7961731,83.35636902,336.0499878,490
1.15400517,-10.08437729,-0.067636199,0.248715118,0.238941282,0.242261186,348.0039063,83.25403595,336.8655396,500
0.995987892,-10.15799904,-0.052672438,0.271317124,0.337290585,0.203776687,347.6090088,83.12502289,337.7019958,510
0.802057564,-10.27531528,0.023942016,0.276814938,0.354394823,0.205303848,346.7798462,82.99925995,338.5731812,520
0.508169293,-10.41058731,-0.02873042,0.275287747,0.31743747,0.218437433,345.8688354,82.88831329,339.5137329,530
0.33578679,-10.51293945,-0.141257897,0.268262804,0.26795736,0.238290563,344.8764954,82.78881836,340.5378723,540
0.233434662,-10.52730465,-0.229843363,0.253296614,0.233443499,0.279829383,343.7247925,82.70485687,341.725708,550
0.290296942,-10.32738876,-0.279523045,0.237414107,0.205343693,0.326255143,342.856842,82.63256836,343.0423889,560
0.435146153,-10.1837368,-0.108337626,0.212674066,0.189155757,0.365350544,342.1772766,82.62065125,343.7638855,570
0.709282279,-10.03828907,0.057460841,0.189766631,0.196486145,0.403529614,340.6201477,82.5502243,345.3715515,580
0.898424208,-10.03290176,0.155024558,0.171440676,0.202289358,0.438959807,339.4933472,82.51420593,346.5343628,590
1.085171938,-10.18253994,0.129286885,0.163193986,0.2148121,0.458507478,338.0327759,82.46372986,348.0421448,600
1.204882026,-10.41417885,0.231639013,0.162583128,0.202594787,0.472251952,336.8309021,82.4209671,349.2832336,610
1.054645896,-10.51054573,0.113724582,0.164110288,0.152809277,0.472251952,335.8647766,82.36829376,350.7467651,620
0.954089403,-10.53867722,0.116717331,0.170524374,0.089279287,0.464310706,334.730072,82.32276917,351.9196472,630
0.714070678,-10.82358742,0.018555064,0.174189553,0.044686127,0.460645527,333.3681641,82.26203156,353.3613586,640
0.575805485,-11.06540203,-0.068234749,0.177854761,0.00467445,0.460034639,332.2687378,82.22605133,354.499115,650
0.457292527,-11.25334644,0.08499416,0.187017724,-0.03778068,0.484469265,329.7676392,82.11205292,357.0911255,660
0.457292527,-11.25334644,0.08499416,0.187017724,-0.03778068,0.484469265,329.7676392,82.11205292,357.0911255,670
0.825999558,-10.61828423,-0.044292733,0.191904649,-0.008153714,0.510736465,328.3870239,82.02993774,358.5245056,680
1.732204914,-10.59853268,0.177170932,0.193737254,0.061484918,0.540668845,327.4257202,81.95557404,359.5246277,690

